"latitude";"longitude";"bio4_temp_";"bio11_temp";"bio16_prec";"bio17_prec";"ag_mosiac";"distance_high_pop";"hnd";"soilWater";"pH";"clay"
-8.776511;-36.959839;16.1345117440387;22.7386818110374;238.023885148651;40.5077193470584;0.108448451806401;20000;6.30779965388824;21.9419087136929;59.1618257261411;21.4149377593361
-29.85;-52.166667;39.5628115013276;14.329213673828;475.623546797404;363.383866574008;0.0221631481713388;20000;7.83110379207472;33.8906882591093;53.6882591093117;25.663967611336
-19.511256;-43.746986;18.235082265874;19.3297946021044;847.153390963777;34.4009279629941;0.19384895585004;991.547542523734;41.5769626234399;27.8852459016393;51.1803278688525;35.4303278688525
-18.846513;-41.95015;17.7618295070489;22.6979276417924;626.694019882264;36.5634364782076;0.00169441821289063;0;10.5260061511287;24.2674897119342;58.9341563786008;24.2510288065844
-30.0263;-51.228676;38.6139387349506;14.727549206224;409.639739767058;301.859197069949;0;0;0.985545058456642;34.3888888888889;64.3055555555556;25.4722222222222
-20.317424;-44.029799;19.3398510534127;17.9719179240032;783.527755925068;37.6425485271071;0.327805541789933;20000;58.1353850442855;30.1393442622951;53.0204918032787;43.3360655737705
-19.784311;-43.750505;18.2374465127034;18.565242128692;813.238893145487;32.3976047686107;0.144284394162645;9172.25878494198;34.0083317248548;32.594262295082;51.3032786885246;40.7090163934426
-20.166551;-44.016774;19.0046701909607;17.9564873992499;945.142986775494;40.9040719354256;0.511910963968193;20000;25.6165111416676;31;51.8770491803279;42
-20.071733;-44.303598;18.7060952953299;18.6579396745911;929.674458461367;42.1903348019351;0.0317300454273897;66.8111800828239;17.0637003632843;26.1598360655738;55.4385245901639;38.8811475409836
-19.832682;-43.869102;18.3102485681201;19.170189612136;810.972482062566;31.7304004134988;0.170647253397863;254.934596085749;67.4326307969015;28.0081967213115;53.4877049180328;39.9795081967213
-19.627228;-43.230178;18.7768161754092;18.0477475264777;1058.89295749752;51.2469181469004;0.0023712345198089;0;36.8584378521138;27.7283950617284;56.8189300411523;29.440329218107
-19.231418;-43.017712;18.2102345878652;20.1450173920002;650.123955387806;32.384992590908;0.199971010764448;20000;72.577154347154;28.4795081967213;54;33.9836065573771
-19.705304;-43.469524;18.86754371153;18.8160556177214;914.341016073446;40.6049875566388;0.0263876892779182;20000;18.8252535179013;32.2131147540984;51.0204918032787;43.7336065573771
-20.460469;-45.432701;18.3285823040355;18.5401156916508;764.502404441954;46.3224717807038;0.163317757430013;0;43.1105245996694;22.7049180327869;58.344262295082;30.7868852459016
-19.827918;-43.382013;19.0141666938573;18.719234744807;883.081835899628;40.765837794781;0.0926504052124024;1704.79921751384;58.7860793753416;32.1975308641975;51.3168724279835;41.8065843621399
-19.860212;-43.868344;18.4014863377409;19.0131297179657;834.135398112672;32.8040065555402;0.192075125939224;75.0812311252626;37.0392077096696;25.9094650205761;54.5308641975309;35.6748971193416
-20.342545;-43.294524;20.2567749245103;18.2906297600522;981.762848997889;50.7497858010102;0.405661448169904;20000;32.8741504292429;31.4074074074074;51.4485596707819;36.9259259259259
